type,date,place,age,numer of items,total amount(NTD)
旅館住宿,2016-07,澎湖縣,40-45,1093.0,7548353.0
旅館住宿,2016-07,澎湖縣,45-50,1162.0,8691447.0
旅館住宿,2016-07,澎湖縣,50-55,738.0,7015665.0
旅館住宿,2016-07,澎湖縣,55-60,386.0,2442266.0
旅館住宿,2016-07,澎湖縣,60-65,189.0,1047394.0
旅館住宿,2016-07,澎湖縣,65-70,60.0,291331.0
旅館住宿,2016-07,澎湖縣,70-75,25.0,167209.0
旅館住宿,2016-07,澎湖縣,75-80,8.0,81570.0
旅館住宿,2016-07,澎湖縣,80-,23.0,130015.0
旅館住宿,2016-07,花蓮縣,0-20,98.0,1209770.0
旅館住宿,2016-07,花蓮縣,20-25,875.0,3616511.0
旅館住宿,2016-07,花蓮縣,25-30,2585.0,13454547.0
旅館住宿,2016-07,花蓮縣,30-35,5126.0,24805447.0
旅館住宿,2016-07,花蓮縣,35-40,9035.0,48128073.0
旅館住宿,2016-07,花蓮縣,40-45,11058.0,61528884.0
旅館住宿,2016-07,花蓮縣,45-50,9811.0,58868516.0
旅館住宿,2016-07,花蓮縣,50-55,6039.0,39513785.0
旅館住宿,2016-07,花蓮縣,55-60,3507.0,22319272.0
旅館住宿,2016-07,花蓮縣,60-65,2179.0,12145579.0
旅館住宿,2016-07,花蓮縣,65-70,996.0,5481177.0
旅館住宿,2016-07,花蓮縣,70-75,333.0,1903576.0
旅館住宿,2016-07,花蓮縣,75-80,126.0,562572.0
旅館住宿,2016-07,花蓮縣,80-,148.0,1200750.0
旅館住宿,2016-07,苗栗縣,0-20,27.0,217726.0
旅館住宿,2016-07,苗栗縣,20-25,527.0,2506480.0
旅館住宿,2016-07,苗栗縣,25-30,1726.0,7600697.0
旅館住宿,2016-07,苗栗縣,30-35,3127.0,17689651.0
旅館住宿,2016-07,苗栗縣,35-40,4103.0,21915304.0
旅館住宿,2016-07,苗栗縣,40-45,4180.0,20849092.0
旅館住宿,2016-07,苗栗縣,45-50,3783.0,22626457.0
旅館住宿,2016-07,苗栗縣,50-55,2584.0,14422716.0
旅館住宿,2016-07,苗栗縣,55-60,1561.0,10613803.0
旅館住宿,2016-07,苗栗縣,60-65,848.0,6047881.0
旅館住宿,2016-07,苗栗縣,65-70,350.0,2082024.0
旅館住宿,2016-07,苗栗縣,70-75,118.0,622928.0
旅館住宿,2016-07,苗栗縣,75-80,49.0,668691.0
旅館住宿,2016-07,苗栗縣,80-,48.0,675219.0
旅館住宿,2016-07,連江縣,0-20,0.0,0.0
旅館住宿,2016-07,連江縣,20-25,13.0,33250.0
旅館住宿,2016-07,連江縣,25-30,53.0,163986.0
旅館住宿,2016-07,連江縣,30-35,92.0,238150.0
旅館住宿,2016-07,連江縣,35-40,131.0,370390.0
旅館住宿,2016-07,連江縣,40-45,133.0,448242.0
旅館住宿,2016-07,連江縣,45-50,139.0,569846.0
旅館住宿,2016-07,連江縣,50-55,94.0,319445.0
旅館住宿,2016-07,連江縣,55-60,44.0,152340.0
旅館住宿,2016-07,連江縣,60-65,33.0,147005.0
旅館住宿,2016-07,連江縣,65-70,9.0,45650.0
旅館住宿,2016-07,連江縣,70-75,1.0,1500.0
旅館住宿,2016-07,連江縣,75-80,1.0,3000.0
旅館住宿,2016-07,連江縣,80-,2.0,4400.0
旅館住宿,2016-07,金門縣,0-20,6.0,21377.0
旅館住宿,2016-07,金門縣,20-25,172.0,1152206.0
旅館住宿,2016-07,金門縣,25-30,473.0,2023239.0
旅館住宿,2016-07,金門縣,30-35,702.0,3275784.0
旅館住宿,2016-07,金門縣,35-40,846.0,4098426.0
旅館住宿,2016-07,金門縣,40-45,972.0,5362798.0
旅館住宿,2016-07,金門縣,45-50,1009.0,5654534.0
旅館住宿,2016-07,金門縣,50-55,809.0,4847404.0
旅館住宿,2016-07,金門縣,55-60,367.0,2116182.0
旅館住宿,2016-07,金門縣,60-65,244.0,1508872.0
旅館住宿,2016-07,金門縣,65-70,80.0,351303.0
旅館住宿,2016-07,金門縣,70-75,22.0,89091.0
旅館住宿,2016-07,金門縣,75-80,7.0,30221.0
旅館住宿,2016-07,金門縣,80-,13.0,129293.0
旅館住宿,2016-07,雲林縣,0-20,32.0,183220.0
旅館住宿,2016-07,雲林縣,20-25,559.0,2146482.0
旅館住宿,2016-07,雲林縣,25-30,1712.0,6756821.0
旅館住宿,2016-07,雲林縣,30-35,2837.0,12899317.0
旅館住宿,2016-07,雲林縣,35-40,4083.0,17435394.0
旅館住宿,2016-07,雲林縣,40-45,4341.0,22365095.0
旅館住宿,2016-07,雲林縣,45-50,3345.0,17178529.0
旅館住宿,2016-07,雲林縣,50-55,2238.0,11693497.0
旅館住宿,2016-07,雲林縣,55-60,1200.0,7100200.0
旅館住宿,2016-07,雲林縣,60-65,644.0,4218646.0
旅館住宿,2016-07,雲林縣,65-70,252.0,1238571.0
旅館住宿,2016-07,雲林縣,70-75,54.0,247221.0
旅館住宿,2016-07,雲林縣,75-80,48.0,186618.0
旅館住宿,2016-07,雲林縣,80-,37.0,376590.0
旅館住宿,2016-08,南投縣,0-20,69.0,1074836.0
旅館住宿,2016-08,南投縣,20-25,663.0,2679098.0
旅館住宿,2016-08,南投縣,25-30,1925.0,9760735.0
旅館住宿,2016-08,南投縣,30-35,3552.0,18788988.0
旅館住宿,2016-08,南投縣,35-40,5748.0,34030888.0
旅館住宿,2016-08,南投縣,40-45,7707.0,48390831.0
旅館住宿,2016-08,南投縣,45-50,8477.0,56277536.0
旅館住宿,2016-08,南投縣,50-55,6495.0,45804635.0
旅館住宿,2016-08,南投縣,55-60,3645.0,30011438.0
旅館住宿,2016-08,南投縣,60-65,2028.0,14499979.0
旅館住宿,2016-08,南投縣,65-70,826.0,7005984.0
旅館住宿,2016-08,南投縣,70-75,254.0,2837369.0
旅館住宿,2016-08,南投縣,75-80,116.0,1382986.0
旅館住宿,2016-08,南投縣,80-,108.0,1060039.0
旅館住宿,2016-08,台東縣,0-20,54.0,713472.0
旅館住宿,2016-08,台東縣,20-25,489.0,2401011.0
旅館住宿,2016-08,台東縣,25-30,1393.0,6998530.0
旅館住宿,2016-08,台東縣,30-35,2423.0,11544451.0
旅館住宿,2016-08,台東縣,35-40,3827.0,21122642.0
旅館住宿,2016-08,台東縣,40-45,5285.0,31203813.0
旅館住宿,2016-08,台東縣,45-50,5305.0,33451792.0
旅館住宿,2016-08,台東縣,50-55,3689.0,25817745.0
旅館住宿,2016-08,台東縣,55-60,2073.0,13617722.0
旅館住宿,2016-08,台東縣,60-65,1278.0,8821922.0
旅館住宿,2016-08,台東縣,65-70,369.0,6132093.0
旅館住宿,2016-08,台東縣,70-75,131.0,1076477.0
旅館住宿,2016-08,台東縣,75-80,61.0,3909422.0
旅館住宿,2016-08,台東縣,80-,51.0,471515.0
旅館住宿,2016-08,嘉義市,0-20,66.0,456282.0
旅館住宿,2016-08,嘉義市,20-25,640.0,2475569.0
旅館住宿,2016-08,嘉義市,25-30,1936.0,7934183.0
旅館住宿,2016-08,嘉義市,30-35,3358.0,12230363.0
旅館住宿,2016-08,嘉義市,35-40,4719.0,18958190.0
旅館住宿,2016-08,嘉義市,40-45,5439.0,22626281.0
旅館住宿,2016-08,嘉義市,45-50,5231.0,22647425.0
旅館住宿,2016-08,嘉義市,50-55,4081.0,17859182.0
旅館住宿,2016-08,嘉義市,55-60,2424.0,12782618.0
旅館住宿,2016-08,嘉義市,60-65,1269.0,6306488.0
旅館住宿,2016-08,嘉義市,65-70,524.0,2186097.0
旅館住宿,2016-08,嘉義市,70-75,199.0,757566.0
旅館住宿,2016-08,嘉義市,75-80,93.0,153405.0
旅館住宿,2016-08,嘉義市,80-,111.0,519849.0
旅館住宿,2016-08,嘉義縣,0-20,15.0,168691.0
旅館住宿,2016-08,嘉義縣,20-25,217.0,760418.0
旅館住宿,2016-08,嘉義縣,25-30,620.0,2656654.0
旅館住宿,2016-08,嘉義縣,30-35,940.0,3549162.0
旅館住宿,2016-08,嘉義縣,35-40,1324.0,5985810.0
旅館住宿,2016-08,嘉義縣,40-45,1699.0,9293355.0
旅館住宿,2016-08,嘉義縣,45-50,1894.0,11294466.0
旅館住宿,2016-08,嘉義縣,50-55,1374.0,7785173.0
旅館住宿,2016-08,嘉義縣,55-60,750.0,4152608.0
旅館住宿,2016-08,嘉義縣,60-65,436.0,2618812.0
旅館住宿,2016-08,嘉義縣,65-70,163.0,1016220.0
旅館住宿,2016-08,嘉義縣,70-75,42.0,356305.0
旅館住宿,2016-08,嘉義縣,75-80,17.0,73725.0
旅館住宿,2016-08,嘉義縣,80-,28.0,125354.0
旅館住宿,2016-08,基隆市,0-20,32.0,114794.0
旅館住宿,2016-08,基隆市,20-25,399.0,1583017.0
旅館住宿,2016-08,基隆市,25-30,1053.0,4174109.0
旅館住宿,2016-08,基隆市,30-35,1342.0,6093901.0
旅館住宿,2016-08,基隆市,35-40,1669.0,7408503.0
旅館住宿,2016-08,基隆市,40-45,1821.0,9528390.0
旅館住宿,2016-08,基隆市,45-50,1883.0,11177711.0
旅館住宿,2016-08,基隆市,50-55,1554.0,9931606.0
旅館住宿,2016-08,基隆市,55-60,1078.0,7320893.0
旅館住宿,2016-08,基隆市,60-65,623.0,3635025.0
旅館住宿,2016-08,基隆市,65-70,287.0,1528117.0
旅館住宿,2016-08,基隆市,70-75,86.0,717221.0
旅館住宿,2016-08,基隆市,75-80,28.0,216840.0
旅館住宿,2016-08,基隆市,80-,40.0,428007.0
旅館住宿,2016-08,宜蘭縣,0-20,77.0,446296.0
旅館住宿,2016-08,宜蘭縣,20-25,1017.0,3482581.0
旅館住宿,2016-08,宜蘭縣,25-30,3295.0,14731553.0
旅館住宿,2016-08,宜蘭縣,30-35,6024.0,30604572.0
旅館住宿,2016-08,宜蘭縣,35-40,10049.0,58088017.0
旅館住宿,2016-08,宜蘭縣,40-45,10954.0,61686052.0
旅館住宿,2016-08,宜蘭縣,45-50,9826.0,58691090.0
旅館住宿,2016-08,宜蘭縣,50-55,6486.0,39426557.0
旅館住宿,2016-08,宜蘭縣,55-60,3806.0,24407494.0
旅館住宿,2016-08,宜蘭縣,60-65,2179.0,12941287.0
旅館住宿,2016-08,宜蘭縣,65-70,1007.0,6792240.0
旅館住宿,2016-08,宜蘭縣,70-75,313.0,2412695.0
旅館住宿,2016-08,宜蘭縣,75-80,105.0,497435.0
旅館住宿,2016-08,宜蘭縣,80-,131.0,786349.0
旅館住宿,2016-08,屏東縣,0-20,113.0,912089.0
旅館住宿,2016-08,屏東縣,20-25,1068.0,4489465.0
旅館住宿,2016-08,屏東縣,25-30,2767.0,13736284.0
旅館住宿,2016-08,屏東縣,30-35,4956.0,29262620.0
旅館住宿,2016-08,屏東縣,35-40,8328.0,53672349.0
旅館住宿,2016-08,屏東縣,40-45,10295.0,70165349.0
旅館住宿,2016-08,屏東縣,45-50,8747.0,61047404.0
旅館住宿,2016-08,屏東縣,50-55,5248.0,38649471.0
旅館住宿,2016-08,屏東縣,55-60,2686.0,20082188.0
旅館住宿,2016-08,屏東縣,60-65,1454.0,9576303.0
旅館住宿,2016-08,屏東縣,65-70,660.0,4425074.0
旅館住宿,2016-08,屏東縣,70-75,202.0,1154080.0
旅館住宿,2016-08,屏東縣,75-80,65.0,431154.0
旅館住宿,2016-08,屏東縣,80-,89.0,509699.0
旅館住宿,2016-08,彰化縣,0-20,81.0,249049.0
旅館住宿,2016-08,彰化縣,20-25,1090.0,3559637.0
旅館住宿,2016-08,彰化縣,25-30,3202.0,10720306.0
旅館住宿,2016-08,彰化縣,30-35,5604.0,20779228.0
旅館住宿,2016-08,彰化縣,35-40,7209.0,26815777.0
旅館住宿,2016-08,彰化縣,40-45,7396.0,29096643.0
旅館住宿,2016-08,彰化縣,45-50,7089.0,27885359.0
旅館住宿,2016-08,彰化縣,50-55,5314.0,21668393.0
旅館住宿,2016-08,彰化縣,55-60,2856.0,13015831.0
旅館住宿,2016-08,彰化縣,60-65,1674.0,6233809.0
旅館住宿,2016-08,彰化縣,65-70,684.0,2206474.0
旅館住宿,2016-08,彰化縣,70-75,171.0,569503.0
旅館住宿,2016-08,彰化縣,75-80,90.0,359935.0
旅館住宿,2016-08,彰化縣,80-,86.0,318912.0
旅館住宿,2016-08,新竹市,0-20,82.0,546915.0
旅館住宿,2016-08,新竹市,20-25,1233.0,3825164.0
旅館住宿,2016-08,新竹市,25-30,4453.0,15706378.0
旅館住宿,2016-08,新竹市,30-35,8391.0,33425636.0
旅館住宿,2016-08,新竹市,35-40,11263.0,41542067.0
旅館住宿,2016-08,新竹市,40-45,10403.0,42144083.0
旅館住宿,2016-08,新竹市,45-50,8336.0,38103024.0
旅館住宿,2016-08,新竹市,50-55,5849.0,26163434.0
旅館住宿,2016-08,新竹市,55-60,3319.0,17869624.0
旅館住宿,2016-08,新竹市,60-65,1987.0,9119516.0
旅館住宿,2016-08,新竹市,65-70,773.0,2914499.0
旅館住宿,2016-08,新竹市,70-75,259.0,1168801.0
旅館住宿,2016-08,新竹市,75-80,119.0,419268.0
旅館住宿,2016-08,新竹市,80-,134.0,687457.0
旅館住宿,2016-08,新竹縣,0-20,38.0,145623.0
旅館住宿,2016-08,新竹縣,20-25,560.0,1378949.0
旅館住宿,2016-08,新竹縣,25-30,2133.0,7101847.0
旅館住宿,2016-08,新竹縣,30-35,4884.0,20548073.0
旅館住宿,2016-08,新竹縣,35-40,7458.0,31155139.0
旅館住宿,2016-08,新竹縣,40-45,7687.0,33548757.0
旅館住宿,2016-08,新竹縣,45-50,6256.0,27652295.0
旅館住宿,2016-08,新竹縣,50-55,4148.0,18204220.0
旅館住宿,2016-08,新竹縣,55-60,2344.0,11452592.0
旅館住宿,2016-08,新竹縣,60-65,1283.0,6720273.0
旅館住宿,2016-08,新竹縣,65-70,582.0,2074394.0
旅館住宿,2016-08,新竹縣,70-75,180.0,1526071.0
旅館住宿,2016-08,新竹縣,75-80,79.0,231210.0
旅館住宿,2016-08,新竹縣,80-,72.0,299601.0
旅館住宿,2016-08,澎湖縣,0-20,12.0,40298.0
旅館住宿,2016-08,澎湖縣,20-25,204.0,752316.0
旅館住宿,2016-08,澎湖縣,25-30,416.0,1433394.0
旅館住宿,2016-08,澎湖縣,30-35,582.0,3786969.0
旅館住宿,2016-08,澎湖縣,35-40,878.0,4740721.0
旅館住宿,2016-08,澎湖縣,40-45,1003.0,8120989.0
旅館住宿,2016-08,澎湖縣,45-50,995.0,8247051.0
旅館住宿,2016-08,澎湖縣,50-55,666.0,5369869.0
旅館住宿,2016-08,澎湖縣,55-60,334.0,2220866.0
旅館住宿,2016-08,澎湖縣,60-65,197.0,913024.0
旅館住宿,2016-08,澎湖縣,65-70,62.0,395883.0
旅館住宿,2016-08,澎湖縣,70-75,14.0,49426.0
旅館住宿,2016-08,澎湖縣,75-80,12.0,50678.0
旅館住宿,2016-08,澎湖縣,80-,16.0,66794.0
旅館住宿,2016-08,花蓮縣,0-20,97.0,947532.0
旅館住宿,2016-08,花蓮縣,20-25,1002.0,3680736.0
旅館住宿,2016-08,花蓮縣,25-30,2749.0,11757278.0
旅館住宿,2016-08,花蓮縣,30-35,5020.0,22189394.0
旅館住宿,2016-08,花蓮縣,35-40,8500.0,43979365.0
旅館住宿,2016-08,花蓮縣,40-45,10385.0,53602121.0
旅館住宿,2016-08,花蓮縣,45-50,9359.0,52260315.0
旅館住宿,2016-08,花蓮縣,50-55,6492.0,37026305.0
旅館住宿,2016-08,花蓮縣,55-60,3836.0,22063783.0
旅館住宿,2016-08,花蓮縣,60-65,2267.0,11165944.0
旅館住宿,2016-08,花蓮縣,65-70,1013.0,5372513.0
旅館住宿,2016-08,花蓮縣,70-75,335.0,1764936.0
旅館住宿,2016-08,花蓮縣,75-80,108.0,380229.0
旅館住宿,2016-08,花蓮縣,80-,151.0,797056.0
旅館住宿,2016-08,苗栗縣,0-20,39.0,262489.0
旅館住宿,2016-08,苗栗縣,20-25,479.0,1688908.0
旅館住宿,2016-08,苗栗縣,25-30,1667.0,6270459.0
旅館住宿,2016-08,苗栗縣,30-35,2734.0,12421677.0
旅館住宿,2016-08,苗栗縣,35-40,3978.0,18145576.0
旅館住宿,2016-08,苗栗縣,40-45,4022.0,20539636.0
旅館住宿,2016-08,苗栗縣,45-50,3703.0,22721331.0
旅館住宿,2016-08,苗栗縣,50-55,2525.0,14094670.0
旅館住宿,2016-08,苗栗縣,55-60,1483.0,8977892.0
旅館住宿,2016-08,苗栗縣,60-65,848.0,6208309.0
旅館住宿,2016-08,苗栗縣,65-70,307.0,1461170.0
旅館住宿,2016-08,苗栗縣,70-75,109.0,613147.0
旅館住宿,2016-08,苗栗縣,75-80,45.0,285506.0
旅館住宿,2016-08,苗栗縣,80-,53.0,463092.0
旅館住宿,2016-08,連江縣,0-20,2.0,6720.0
旅館住宿,2016-08,連江縣,20-25,13.0,32848.0
旅館住宿,2016-08,連江縣,25-30,47.0,129378.0
旅館住宿,2016-08,連江縣,30-35,95.0,364644.0
旅館住宿,2016-08,連江縣,35-40,96.0,303630.0
旅館住宿,2016-08,連江縣,40-45,96.0,330660.0
旅館住宿,2016-08,連江縣,45-50,109.0,394010.0
旅館住宿,2016-08,連江縣,50-55,86.0,388130.0
旅館住宿,2016-08,連江縣,55-60,50.0,181195.0
旅館住宿,2016-08,連江縣,60-65,39.0,119250.0
旅館住宿,2016-08,連江縣,65-70,6.0,19540.0
旅館住宿,2016-08,連江縣,70-75,6.0,29489.0
旅館住宿,2016-08,連江縣,75-80,0.0,0.0
旅館住宿,2016-08,連江縣,80-,4.0,8200.0
旅館住宿,2016-08,金門縣,0-20,9.0,18057.0
旅館住宿,2016-08,金門縣,20-25,190.0,862689.0
旅館住宿,2016-08,金門縣,25-30,418.0,1426422.0
旅館住宿,2016-08,金門縣,30-35,667.0,2917523.0
旅館住宿,2016-08,金門縣,35-40,781.0,3686463.0
旅館住宿,2016-08,金門縣,40-45,755.0,4041164.0
旅館住宿,2016-08,金門縣,45-50,853.0,4269745.0
旅館住宿,2016-08,金門縣,50-55,694.0,3849985.0
旅館住宿,2016-08,金門縣,55-60,372.0,2104619.0
旅館住宿,2016-08,金門縣,60-65,194.0,741246.0
旅館住宿,2016-08,金門縣,65-70,71.0,285110.0
旅館住宿,2016-08,金門縣,70-75,19.0,228999.0
旅館住宿,2016-08,金門縣,75-80,9.0,42663.0
旅館住宿,2016-08,金門縣,80-,13.0,57568.0
旅館住宿,2016-08,雲林縣,0-20,41.0,186120.0
旅館住宿,2016-08,雲林縣,20-25,576.0,2055119.0
旅館住宿,2016-08,雲林縣,25-30,1765.0,6310035.0
旅館住宿,2016-08,雲林縣,30-35,2671.0,10809928.0
旅館住宿,2016-08,雲林縣,35-40,3834.0,15299185.0
旅館住宿,2016-08,雲林縣,40-45,3915.0,17668937.0
旅館住宿,2016-08,雲林縣,45-50,3265.0,17248951.0
旅館住宿,2016-08,雲林縣,50-55,2095.0,11972855.0
旅館住宿,2016-08,雲林縣,55-60,1167.0,5486793.0
旅館住宿,2016-08,雲林縣,60-65,640.0,3355366.0
旅館住宿,2016-08,雲林縣,65-70,232.0,1006947.0
旅館住宿,2016-08,雲林縣,70-75,69.0,193716.0
旅館住宿,2016-08,雲林縣,75-80,37.0,115870.0
旅館住宿,2016-08,雲林縣,80-,39.0,757444.0
旅館住宿,2016-09,南投縣,0-20,40.0,578874.0
旅館住宿,2016-09,南投縣,20-25,536.0,2221287.0
旅館住宿,2016-09,南投縣,25-30,1845.0,10324737.0
旅館住宿,2016-09,南投縣,30-35,3094.0,19492240.0
旅館住宿,2016-09,南投縣,35-40,3955.0,28014600.0
旅館住宿,2016-09,南投縣,40-45,3905.0,28925337.0
旅館住宿,2016-09,南投縣,45-50,4086.0,32974635.0
旅館住宿,2016-09,南投縣,50-55,3883.0,32751376.0
旅館住宿,2016-09,南投縣,55-60,2749.0,21723047.0
旅館住宿,2016-09,南投縣,60-65,1624.0,11206552.0
旅館住宿,2016-09,南投縣,65-70,693.0,5806748.0
旅館住宿,2016-09,南投縣,70-75,216.0,1419503.0
旅館住宿,2016-09,南投縣,75-80,76.0,602416.0
旅館住宿,2016-09,南投縣,80-,71.0,551239.0
旅館住宿,2016-09,台東縣,0-20,20.0,340765.0
旅館住宿,2016-09,台東縣,20-25,330.0,1539123.0
旅館住宿,2016-09,台東縣,25-30,1077.0,4674931.0
旅館住宿,2016-09,台東縣,30-35,1792.0,9009877.0
旅館住宿,2016-09,台東縣,35-40,2190.0,12478985.0
旅館住宿,2016-09,台東縣,40-45,2201.0,14692048.0
旅館住宿,2016-09,台東縣,45-50,2441.0,17034406.0
旅館住宿,2016-09,台東縣,50-55,2201.0,15418431.0
旅館住宿,2016-09,台東縣,55-60,1481.0,10089488.0
旅館住宿,2016-09,台東縣,60-65,907.0,7052662.0
旅館住宿,2016-09,台東縣,65-70,319.0,2710541.0
旅館住宿,2016-09,台東縣,70-75,108.0,739088.0
旅館住宿,2016-09,台東縣,75-80,37.0,193930.0
旅館住宿,2016-09,台東縣,80-,28.0,275658.0
旅館住宿,2016-09,嘉義市,0-20,43.0,160891.0
旅館住宿,2016-09,嘉義市,20-25,635.0,2038755.0
旅館住宿,2016-09,嘉義市,25-30,1983.0,7979932.0
旅館住宿,2016-09,嘉義市,30-35,3313.0,12022734.0
旅館住宿,2016-09,嘉義市,35-40,4345.0,17910488.0
旅館住宿,2016-09,嘉義市,40-45,4523.0,17829191.0
旅館住宿,2016-09,嘉義市,45-50,4376.0,18466213.0
旅館住宿,2016-09,嘉義市,50-55,3633.0,15427465.0
旅館住宿,2016-09,嘉義市,55-60,2233.0,10407494.0
旅館住宿,2016-09,嘉義市,60-65,1216.0,5136922.0
旅館住宿,2016-09,嘉義市,65-70,532.0,2206256.0
旅館住宿,2016-09,嘉義市,70-75,187.0,598321.0
旅館住宿,2016-09,嘉義市,75-80,96.0,243844.0
旅館住宿,2016-09,嘉義市,80-,111.0,477740.0
旅館住宿,2016-09,嘉義縣,0-20,21.0,79735.0
旅館住宿,2016-09,嘉義縣,20-25,216.0,592036.0
旅館住宿,2016-09,嘉義縣,25-30,533.0,1801137.0
旅館住宿,2016-09,嘉義縣,30-35,823.0,3255973.0
旅館住宿,2016-09,嘉義縣,35-40,1005.0,4479150.0
旅館住宿,2016-09,嘉義縣,40-45,1091.0,5869894.0
旅館住宿,2016-09,嘉義縣,45-50,1202.0,6643146.0
旅館住宿,2016-09,嘉義縣,50-55,1007.0,5999391.0
旅館住宿,2016-09,嘉義縣,55-60,658.0,4059994.0
旅館住宿,2016-09,嘉義縣,60-65,345.0,2253386.0
旅館住宿,2016-09,嘉義縣,65-70,132.0,1246115.0
旅館住宿,2016-09,嘉義縣,70-75,37.0,172934.0
旅館住宿,2016-09,嘉義縣,75-80,12.0,54526.0
旅館住宿,2016-09,嘉義縣,80-,28.0,204075.0
旅館住宿,2016-09,基隆市,0-20,35.0,82247.0
旅館住宿,2016-09,基隆市,20-25,338.0,1211269.0
旅館住宿,2016-09,基隆市,25-30,968.0,4733165.0
旅館住宿,2016-09,基隆市,30-35,1157.0,4897416.0
旅館住宿,2016-09,基隆市,35-40,1400.0,7860368.0
旅館住宿,2016-09,基隆市,40-45,1407.0,8837219.0
旅館住宿,2016-09,基隆市,45-50,1446.0,8645144.0
旅館住宿,2016-09,基隆市,50-55,1342.0,8553005.0
旅館住宿,2016-09,基隆市,55-60,936.0,6561169.0
旅館住宿,2016-09,基隆市,60-65,549.0,3916642.0
旅館住宿,2016-09,基隆市,65-70,287.0,1519476.0
旅館住宿,2016-09,基隆市,70-75,72.0,394177.0
旅館住宿,2016-09,基隆市,75-80,34.0,221372.0
旅館住宿,2016-09,基隆市,80-,26.0,280191.0
旅館住宿,2016-09,宜蘭縣,0-20,53.0,404725.0
旅館住宿,2016-09,宜蘭縣,20-25,787.0,3247691.0
旅館住宿,2016-09,宜蘭縣,25-30,2633.0,12008293.0
旅館住宿,2016-09,宜蘭縣,30-35,5014.0,29958039.0
旅館住宿,2016-09,宜蘭縣,35-40,6774.0,39494405.0
旅館住宿,2016-09,宜蘭縣,40-45,5951.0,37663668.0
旅館住宿,2016-09,宜蘭縣,45-50,5766.0,37412292.0
旅館住宿,2016-09,宜蘭縣,50-55,4458.0,29698067.0
旅館住宿,2016-09,宜蘭縣,55-60,2883.0,17772314.0
旅館住宿,2016-09,宜蘭縣,60-65,1849.0,12132157.0
旅館住宿,2016-09,宜蘭縣,65-70,751.0,4276003.0
旅館住宿,2016-09,宜蘭縣,70-75,225.0,1241004.0
旅館住宿,2016-09,宜蘭縣,75-80,92.0,605610.0
旅館住宿,2016-09,宜蘭縣,80-,94.0,729297.0
旅館住宿,2016-09,屏東縣,0-20,92.0,461776.0
旅館住宿,2016-09,屏東縣,20-25,993.0,4243058.0
旅館住宿,2016-09,屏東縣,25-30,2609.0,12876027.0
旅館住宿,2016-09,屏東縣,30-35,4828.0,26557115.0
旅館住宿,2016-09,屏東縣,35-40,6248.0,35036308.0
旅館住宿,2016-09,屏東縣,40-45,5754.0,38238252.0
旅館住宿,2016-09,屏東縣,45-50,5073.0,34989501.0
旅館住宿,2016-09,屏東縣,50-55,3808.0,27591855.0
旅館住宿,2016-09,屏東縣,55-60,2364.0,19288824.0
旅館住宿,2016-09,屏東縣,60-65,1289.0,8962077.0
旅館住宿,2016-09,屏東縣,65-70,525.0,3811362.0
旅館住宿,2016-09,屏東縣,70-75,142.0,1080273.0
旅館住宿,2016-09,屏東縣,75-80,50.0,229363.0
旅館住宿,2016-09,屏東縣,80-,69.0,520025.0
旅館住宿,2016-09,彰化縣,0-20,69.0,151934.0
旅館住宿,2016-09,彰化縣,20-25,979.0,3010402.0
旅館住宿,2016-09,彰化縣,25-30,3091.0,10539395.0
旅館住宿,2016-09,彰化縣,30-35,5283.0,18556050.0
旅館住宿,2016-09,彰化縣,35-40,6712.0,24097418.0
旅館住宿,2016-09,彰化縣,40-45,6886.0,28884404.0
旅館住宿,2016-09,彰化縣,45-50,6539.0,25590093.0
旅館住宿,2016-09,彰化縣,50-55,4813.0,19443921.0
旅館住宿,2016-09,彰化縣,55-60,2789.0,10795425.0
旅館住宿,2016-09,彰化縣,60-65,1445.0,5714085.0
旅館住宿,2016-09,彰化縣,65-70,642.0,2260106.0
旅館住宿,2016-09,彰化縣,70-75,153.0,461467.0
旅館住宿,2016-09,彰化縣,75-80,57.0,535369.0
旅館住宿,2016-09,彰化縣,80-,89.0,284325.0
旅館住宿,2016-09,新竹市,0-20,77.0,370262.0
